id,category,prompt
176,Customers,"Title: Customer onboarding email sequence
Role: Customer Success
Task: Create a short onboarding email sequence that drives activation.
Inputs (paste and fill):
- Product/service: [ ]
- Customer segment: [ ]
- Key activation steps: [ ]
- Tone: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Email 1 (welcome)
- Email 2 (first value)
- Email 3 (best practices)
- Email 4 (check-in)
- Subject lines (2 each)
Finish with a short QA checklist tailored to this output."
177,Customers,"Title: Churn risk outreach message
Role: Customer Success
Task: Draft an outreach message to a customer showing churn signals, aiming to retain.
Inputs (paste and fill):
- Customer context: [ ]
- Churn signals: [ ]
- Value they expected: [ ]
- Offer/next step: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
- Avoid defensiveness
Output (Markdown):
- Email
- Call agenda
- Follow-up actions
Finish with a short QA checklist tailored to this output."
178,Customers,"Title: Customer escalation plan
Role: Customer Ops Lead
Task: Create an escalation plan for a high-severity customer issue.
Inputs (paste and fill):
- Customer: [ ]
- Issue: [ ]
- Impact: [ ]
- Timeline: [ ]
- Stakeholders: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Escalation levels
- Comms cadence
- Roles
- Action tracker
- Recovery plan
Finish with a short QA checklist tailored to this output."
179,Customers,"Title: Support macro set (top 10 issues)
Role: Support Ops
Task: Create support macros (responses) for the top 10 recurring issues, with placeholders.
Inputs (paste and fill):
- Top issues list: [ ]
- Tone guidance: [ ]
- Policy constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- 10 macros with titles
- When to use each
- Escalation triggers
- QA checklist
Finish with a short QA checklist tailored to this output."
180,Customers,"Title: Customer discovery interview script
Role: Product/CS
Task: Write a discovery interview script to learn needs, use cases, and decision criteria.
Inputs (paste and fill):
- Customer segment: [ ]
- Hypotheses to test: [ ]
- Time available: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Intro + consent
- Questions (jobs-to-be-done)
- Probes
- Wrap-up
- Synthesis template
Finish with a short QA checklist tailored to this output."
181,Customers,"Title: NPS follow-up workflow
Role: Customer Success Ops
Task: Design an NPS follow-up workflow for promoters, passives, and detractors.
Inputs (paste and fill):
- Current NPS process: [ ]
- Resources available: [ ]
- Escalation constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Workflows by segment
- Templates
- SLAs
- Tracking metrics
Finish with a short QA checklist tailored to this output."
182,Customers,"Title: Customer health score model (simple)
Role: CS Ops
Task: Create a simple customer health score model using available signals.
Inputs (paste and fill):
- Signals available: [ ]
- Renewal cycle: [ ]
- Segments: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Model definition
- Scoring rubric
- Thresholds (green/amber/red)
- Actions by status
Finish with a short QA checklist tailored to this output."
183,Customers,"Title: Renewal call agenda
Role: Account Manager
Task: Create a renewal call agenda that addresses value, risks, and next steps.
Inputs (paste and fill):
- Customer goals: [ ]
- Usage/impact data: [ ]
- Renewal date: [ ]
- Risks: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Agenda
- Value recap prompts
- Risk discussion prompts
- Close + next steps
Finish with a short QA checklist tailored to this output."
184,Customers,"Title: Customer QBR pack outline
Role: Account Manager
Task: Outline a QBR pack that tells a clear story and leads to expansion opportunities.
Inputs (paste and fill):
- Customer: [ ]
- KPIs/impact: [ ]
- Product roadmap relevance: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- QBR outline
- Data to include
- Discussion questions
- Expansion hypotheses
Finish with a short QA checklist tailored to this output."
185,Customers,"Title: Complaint response (public)
Role: Customer Support Lead
Task: Draft a public response to a complaint that is calm, helpful, and brand-safe.
Inputs (paste and fill):
- Platform (X/Google Reviews/etc.): [ ]
- Complaint text: [ ]
- What you can offer: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
- Avoid admitting liability; flag legal review if needed
Output (Markdown):
- Public reply
- Private follow-up message
- Internal notes
Finish with a short QA checklist tailored to this output."
186,Customers,"Title: Customer feedback synthesis
Role: Product/CS
Task: Synthesize raw feedback into themes, severity, and next actions.
Inputs (paste and fill):
- Feedback dump (paste): [ ]
- Customer segments: [ ]
- Known priorities: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Themes
- Severity/impact assessment
- Representative quotes (short)
- Recommendations
- Next steps
Finish with a short QA checklist tailored to this output."
187,Customers,"Title: Customer journey map (text)
Role: Service Designer
Task: Create a customer journey map in text with pain points and opportunities.
Inputs (paste and fill):
- Journey stages (if known): [ ]
- Customer persona: [ ]
- Touchpoints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Journey stages table
- Pain points
- Moments of truth
- Opportunities backlog
Finish with a short QA checklist tailored to this output."
188,Customers,"Title: Win-back email
Role: Customer Success
Task: Write a win-back email to a recently churned customer with a clear offer and humility.
Inputs (paste and fill):
- Why they churned: [ ]
- What changed: [ ]
- Offer: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Email
- Subject options (5)
- Follow-up plan
Finish with a short QA checklist tailored to this output."
189,Customers,"Title: Customer success playbook (first value)
Role: Customer Success Lead
Task: Create a playbook to get customers to first value quickly and repeatably.
Inputs (paste and fill):
- Product: [ ]
- Activation milestones: [ ]
- Common blockers: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Milestone plan
- Templates
- Objection handling
- Metrics
Finish with a short QA checklist tailored to this output."
190,Customers,"Title: Support SLA policy (customer-facing)
Role: Support Ops
Task: Draft a customer-facing SLA policy that sets expectations clearly.
Inputs (paste and fill):
- Support hours: [ ]
- Channels: [ ]
- Severity levels: [ ]
- Response targets: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Policy
- Severity definitions
- Response times
- How to raise urgent issues
Finish with a short QA checklist tailored to this output."
191,Customers,"Title: Customer segmentation framework
Role: Marketing/CS Ops
Task: Create a segmentation framework useful for prioritisation and comms.
Inputs (paste and fill):
- Customer list attributes available: [ ]
- Business goals: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Segments definition
- How to classify customers
- Use cases for each segment
- Risks
Finish with a short QA checklist tailored to this output."
192,Customers,"Title: Customer case study interview guide
Role: Marketing/CS
Task: Create an interview guide to produce a strong customer case study.
Inputs (paste and fill):
- Customer: [ ]
- Outcome achieved: [ ]
- Metrics: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Question list
- Story structure
- Proof points checklist
- Consent and approvals
Finish with a short QA checklist tailored to this output."
193,Customers,"Title: Implementation plan (customer project)
Role: Implementation Manager
Task: Create an implementation plan with milestones, owners, and risks.
Inputs (paste and fill):
- Scope: [ ]
- Timeline: [ ]
- Customer stakeholders: [ ]
- Internal team: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Plan timeline
- Milestones + acceptance criteria
- RACI
- Risk log
- Comms cadence
Finish with a short QA checklist tailored to this output."
194,Customers,"Title: Customer comms for downtime
Role: Customer Comms Lead
Task: Write customer communications for downtime: initial notice, updates, resolution.
Inputs (paste and fill):
- Incident summary: [ ]
- ETA uncertainty: [ ]
- Channels: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
- Be transparent; don't overpromise
Output (Markdown):
- Initial message
- Update message template
- Resolution message
- FAQ
Finish with a short QA checklist tailored to this output."
195,Customers,"Title: Feature request response (no)
Role: Product Support
Task: Respond to a feature request you can't do soon, while maintaining trust.
Inputs (paste and fill):
- Feature request: [ ]
- Reason it's not planned: [ ]
- Alternatives: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Response message
- What we can do instead
- How we’ll keep them updated
Finish with a short QA checklist tailored to this output."
196,Customers,"Title: Handling price increase comms
Role: Account Manager
Task: Draft communications for a price increase with justification and options.
Inputs (paste and fill):
- Increase details: [ ]
- Customer segment: [ ]
- Value delivered: [ ]
- Concessions possible: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
- Be firm but fair
Output (Markdown):
- Email
- FAQ
- Call talk track
Finish with a short QA checklist tailored to this output."
197,Customers,"Title: Customer support triage rules
Role: Support Ops
Task: Design triage rules so urgent and high-value cases are prioritised fairly.
Inputs (paste and fill):
- Ticket types: [ ]
- SLA targets: [ ]
- Customer tiers: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Triage rubric
- Priority matrix
- Escalation triggers
- Metrics to monitor
Finish with a short QA checklist tailored to this output."
198,Customers,"Title: CS playbook for low usage
Role: Customer Success
Task: Create a playbook for customers with low usage: diagnose, intervene, track.
Inputs (paste and fill):
- Usage signals: [ ]
- Customer goals: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Diagnosis steps
- Interventions
- Comms templates
- Success metrics
Finish with a short QA checklist tailored to this output."
199,Customers,"Title: Customer communication tone guide
Role: Brand/Comms
Task: Create a tone guide for customer communications with examples and anti-examples.
Inputs (paste and fill):
- Brand traits: [ ]
- Do/don't: [ ]
- Channels: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Tone principles
- Examples
- Anti-examples
- Checklist
Finish with a short QA checklist tailored to this output."
200,Customers,"Title: Customer-facing knowledge base article
Role: Support Writer
Task: Write a knowledge base article from a rough description, with clear steps and screenshots placeholders.
Inputs (paste and fill):
- Topic: [ ]
- Rough steps (paste): [ ]
- Common errors: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
- Include 'If you see X' troubleshooting
Output (Markdown):
- Article
- Steps
- Troubleshooting
- Related articles suggestions
Finish with a short QA checklist tailored to this output."
201,Planning,"Title: Quarterly plan (objectives + initiatives)
Role: Ops/Programme Lead
Task: Create a quarterly plan with objectives, initiatives, owners, and milestones.
Inputs (paste and fill):
- Team/area: [ ]
- Strategic goals: [ ]
- Constraints: [ ]
- Candidate initiatives: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Objectives
- Initiatives table (owner, milestone, impact)
- Timeline
- Risks
- Dependencies
Finish with a short QA checklist tailored to this output."
202,Planning,"Title: 90-day plan for a new role
Role: New Hire
Task: Create a 30/60/90 day plan with outcomes and learning goals.
Inputs (paste and fill):
- Role: [ ]
- Context: [ ]
- Key stakeholders: [ ]
- Immediate priorities: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- 30/60/90 plan
- Stakeholder map
- Quick wins
- Risks + mitigations
Finish with a short QA checklist tailored to this output."
203,Planning,"Title: Capacity plan (simple)
Role: Ops Manager
Task: Create a simple capacity plan balancing BAU and projects.
Inputs (paste and fill):
- Team members: [ ]
- Available hours/week: [ ]
- BAU load: [ ]
- Project list: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Capacity table
- Allocation proposal
- Trade-offs
- Review cadence
Finish with a short QA checklist tailored to this output."
204,Planning,"Title: Scenario planning (3 scenarios)
Role: Strategy/Ops
Task: Produce scenario plans (base/best/worst) with triggers and actions.
Inputs (paste and fill):
- Topic: [ ]
- Key uncertainties: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Scenarios
- Indicators/triggers
- Actions by scenario
- Decision points
Finish with a short QA checklist tailored to this output."
205,Planning,"Title: Prioritisation framework + applied example
Role: Ops Lead
Task: Create a prioritisation framework and apply it to your backlog items.
Inputs (paste and fill):
- Backlog items (paste): [ ]
- Strategy/OKRs: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Framework definition
- Scoring table
- Ranked list
- Recommendation
Finish with a short QA checklist tailored to this output."
206,Planning,"Title: Annual planning calendar
Role: Ops Manager
Task: Create an annual planning calendar with milestones and owners.
Inputs (paste and fill):
- Business cycles: [ ]
- Key events: [ ]
- Reporting needs: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Calendar
- Owners
- Dependencies
- Preparation checklists
Finish with a short QA checklist tailored to this output."
207,Planning,"Title: Roadmap narrative (non-technical)
Role: Product/Ops
Task: Write a roadmap narrative for non-technical stakeholders, including what is not planned.
Inputs (paste and fill):
- Roadmap items: [ ]
- Customer needs: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Narrative
- Now/Next/Later table
- What we’re not doing + why
- FAQ
Finish with a short QA checklist tailored to this output."
208,Planning,"Title: Decision log system
Role: Ops Excellence
Task: Design a decision log system to improve transparency and speed.
Inputs (paste and fill):
- Tooling available: [ ]
- Decision types: [ ]
- Cadence: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Decision log template
- Operating rules
- Access rules
- Review cadence
Finish with a short QA checklist tailored to this output."
209,Planning,"Title: Milestone plan for a project
Role: Project Manager
Task: Create a milestone plan with acceptance criteria and owners.
Inputs (paste and fill):
- Project goal: [ ]
- Timeline constraints: [ ]
- Workstreams: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Milestones table
- Acceptance criteria
- Dependencies
- Risks
Finish with a short QA checklist tailored to this output."
210,Planning,"Title: OKR cascade (company to team)
Role: Ops/Strategy
Task: Cascade company OKRs into team OKRs and propose alignment links.
Inputs (paste and fill):
- Company OKRs (paste): [ ]
- Team mission: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Team OKRs
- Alignment mapping
- Assumptions
- Review cadence
Finish with a short QA checklist tailored to this output."
211,Planning,"Title: Meeting cadence design for a team
Role: Team Lead
Task: Design an operating cadence (meetings + reports) that supports execution without overload.
Inputs (paste and fill):
- Team goals: [ ]
- Time zones: [ ]
- Current meetings (paste): [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Cadence proposal
- Purpose per meeting
- Who attends
- Rules (cancel criteria)
Finish with a short QA checklist tailored to this output."
212,Planning,"Title: Backlog grooming plan
Role: Ops/Product Ops
Task: Create a backlog grooming plan with definitions, cadence, and responsibilities.
Inputs (paste and fill):
- Tool: [ ]
- Current pain points: [ ]
- Definition of ready: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Plan
- Roles
- Templates
- Metrics
Finish with a short QA checklist tailored to this output."
213,Planning,"Title: Budget planning worksheet outline
Role: Finance/Ops
Task: Create a budget planning outline with categories, assumptions, and review process.
Inputs (paste and fill):
- Budget scope: [ ]
- Known costs: [ ]
- Growth plans: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Categories
- Assumptions log
- Review workflow
- Risk buffer guidance
Finish with a short QA checklist tailored to this output."
214,Planning,"Title: Launch plan checklist
Role: Programme Manager
Task: Create a launch plan checklist with readiness gates.
Inputs (paste and fill):
- What is launching: [ ]
- Audience: [ ]
- Date: [ ]
- Dependencies: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Launch checklist
- Readiness gates
- Roles
- Comms plan
Finish with a short QA checklist tailored to this output."
215,Planning,"Title: Strategic one-page (strategy on a page)
Role: Strategy
Task: Create a strategy-on-a-page: vision, pillars, bets, metrics.
Inputs (paste and fill):
- Vision: [ ]
- Constraints: [ ]
- Market context: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- One-page strategy
- Pillars
- Key bets
- Metrics
- Risks
Finish with a short QA checklist tailored to this output."
216,Planning,"Title: Resource request business case
Role: Ops Lead
Task: Write a business case requesting resources (headcount/tools) with evidence.
Inputs (paste and fill):
- What you need: [ ]
- Why: [ ]
- Impact: [ ]
- Alternatives tried: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Business case
- Costs
- Benefits
- Risks
- Ask
Finish with a short QA checklist tailored to this output."
217,Planning,"Title: Change roadmap (phased)
Role: Change Manager
Task: Create a phased roadmap for a change with adoption activities.
Inputs (paste and fill):
- Change: [ ]
- Stakeholders: [ ]
- Timeline: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Phases
- Activities
- Comms
- Training
- Measures of adoption
Finish with a short QA checklist tailored to this output."
218,Planning,"Title: Weekly planning ritual
Role: Ops Lead
Task: Design a weekly planning ritual that aligns priorities and protects focus time.
Inputs (paste and fill):
- Team: [ ]
- Work types: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Ritual steps
- Agenda
- Templates
- Rules
Finish with a short QA checklist tailored to this output."
219,Planning,"Title: Stakeholder alignment plan for planning cycle
Role: Programme Manager
Task: Create a plan to align stakeholders ahead of planning to reduce last-minute conflicts.
Inputs (paste and fill):
- Planning cycle dates: [ ]
- Stakeholders: [ ]
- Known conflicts: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Alignment steps
- Pre-reads
- Decision points
- Comms
Finish with a short QA checklist tailored to this output."
220,Planning,"Title: Risk-based contingency plan
Role: Ops Lead
Task: Create a contingency plan for a plan: what could go wrong and what to do.
Inputs (paste and fill):
- Plan summary: [ ]
- Top uncertainties: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Contingencies
- Triggers
- Actions
- Owners
Finish with a short QA checklist tailored to this output."
221,Planning,"Title: Timeboxing plan for competing priorities
Role: Ops/PM
Task: Create a timeboxing plan to handle competing priorities while maintaining delivery.
Inputs (paste and fill):
- Priorities list: [ ]
- Deadlines: [ ]
- Capacity: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Timebox schedule
- Trade-offs
- Communication plan
Finish with a short QA checklist tailored to this output."
222,Planning,"Title: Process to kill/stop projects
Role: Portfolio Manager
Task: Design a kill-switch process for stopping projects early when value isn't there.
Inputs (paste and fill):
- Current projects list: [ ]
- Decision-makers: [ ]
- Criteria: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Criteria
- Review cadence
- Decision workflow
- Comms template
Finish with a short QA checklist tailored to this output."
223,Planning,"Title: Planning assumptions log
Role: Ops
Task: Create an assumptions log template and rules for keeping it updated.
Inputs (paste and fill):
- Planning context: [ ]
- Typical assumptions: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Template
- Update rules
- Review cadence
- Examples
Finish with a short QA checklist tailored to this output."
224,Planning,"Title: OKR review meeting pack
Role: Ops
Task: Create a pack for an OKR review meeting: data, narrative, decisions.
Inputs (paste and fill):
- OKRs: [ ]
- Progress data: [ ]
- Issues: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Pack outline
- Tables
- Decision questions
- Actions
Finish with a short QA checklist tailored to this output."
225,Planning,"Title: Portfolio view (projects)
Role: Portfolio Manager
Task: Create a portfolio view template: status, value, risk, dependencies.
Inputs (paste and fill):
- Projects list: [ ]
- Status info: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Portfolio table
- Definitions
- Review cadence
- Escalation triggers
Finish with a short QA checklist tailored to this output."
226,Risk,"Title: Risk register (operational)
Role: Risk Manager
Task: Create an operational risk register with scoring and mitigations.
Inputs (paste and fill):
- Context/area: [ ]
- Known risks (if any): [ ]
- Risk appetite: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Risk register table (risk, cause, impact, likelihood, score)
- Mitigations
- Owners
- Review cadence
Finish with a short QA checklist tailored to this output."
227,Risk,"Title: FMEA-style risk analysis
Role: Ops Excellence
Task: Run an FMEA-style analysis on a process to prioritise failure modes.
Inputs (paste and fill):
- Process steps (paste): [ ]
- Known incidents: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Failure modes table (failure, effect, cause, severity, occurrence, detection, RPN)
- Top priorities
- Mitigations
Finish with a short QA checklist tailored to this output."
228,Risk,"Title: Business continuity plan outline
Role: BCP Lead
Task: Create a business continuity plan outline for a team/service.
Inputs (paste and fill):
- Critical services: [ ]
- RTO/RPO expectations: [ ]
- Dependencies: [ ]
- Workarounds: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- BCP outline
- Critical dependencies
- Workarounds
- Comms plan
- Testing cadence
Finish with a short QA checklist tailored to this output."
229,Risk,"Title: Crisis communications templates
Role: Incident Comms
Task: Create crisis comms templates for internal and external audiences.
Inputs (paste and fill):
- Incident type: [ ]
- Channels: [ ]
- Approval roles: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
- Avoid speculation; be transparent about unknowns
Output (Markdown):
- Internal update template
- Customer update template
- Leadership brief template
- FAQ skeleton
Finish with a short QA checklist tailored to this output."
230,Risk,"Title: Risk appetite statement draft
Role: Risk/Leadership
Task: Draft a risk appetite statement in plain English with examples.
Inputs (paste and fill):
- Organisation context: [ ]
- Regulatory constraints: [ ]
- Key risk areas: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Risk appetite statement
- Examples of acceptable vs unacceptable risk
- Decision guidelines
Finish with a short QA checklist tailored to this output."
231,Risk,"Title: Third-party/vendor risk assessment
Role: Procurement/Risk
Task: Assess risk of a vendor and propose controls and due diligence questions.
Inputs (paste and fill):
- Vendor/service: [ ]
- Data involved: [ ]
- Criticality: [ ]
- Contract terms: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Risk assessment
- Due diligence questions
- Controls/contract clauses to consider
- Residual risk
Finish with a short QA checklist tailored to this output."
232,Risk,"Title: Project risk log + mitigation plan
Role: Project Manager
Task: Create a project risk log with mitigations, triggers, and owners.
Inputs (paste and fill):
- Project summary: [ ]
- Timeline: [ ]
- Dependencies: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Risk log table (risk, trigger, owner, mitigation, contingency)
- Review cadence
- Top 5 focus risks
Finish with a short QA checklist tailored to this output."
233,Risk,"Title: Data privacy risk checklist (non-legal)
Role: Privacy-aware Ops
Task: Create a practical checklist to reduce privacy risk in everyday operations (non-legal guidance).
Inputs (paste and fill):
- Data types handled: [ ]
- Systems used: [ ]
- Access model: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
- Flag items needing legal review
Output (Markdown):
- Checklist
- Common pitfalls
- Escalation triggers
Finish with a short QA checklist tailored to this output."
234,Risk,"Title: Incident severity matrix
Role: Incident Manager
Task: Create a severity matrix with clear criteria and required actions per level.
Inputs (paste and fill):
- Service context: [ ]
- Impact dimensions: [ ]
- Stakeholders: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Severity levels (1–4/5)
- Criteria table
- Required actions
- Comms cadence
Finish with a short QA checklist tailored to this output."
235,Risk,"Title: Control design for a high-risk step
Role: Risk Manager
Task: Design controls for a specific high-risk step in a process.
Inputs (paste and fill):
- Process step: [ ]
- Failure modes: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Control options
- Recommended control set
- Evidence to capture
- Owner + testing
Finish with a short QA checklist tailored to this output."
236,Risk,"Title: Risk review meeting agenda
Role: Risk Manager
Task: Create a risk review meeting agenda that leads to decisions and actions.
Inputs (paste and fill):
- Risk register link/summary: [ ]
- Attendees: [ ]
- Cadence: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Agenda
- Pre-read checklist
- Decision questions
- Actions format
Finish with a short QA checklist tailored to this output."
237,Risk,"Title: Compliance gap assessment
Role: Compliance/Ops
Task: Assess a process for compliance gaps against a requirement set.
Inputs (paste and fill):
- Requirements (paste): [ ]
- Current process (paste): [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Gap table
- Impact
- Remediation plan
- Owners
- Timeline
Finish with a short QA checklist tailored to this output."
238,Risk,"Title: Single-point-of-failure analysis
Role: Ops Lead
Task: Identify single points of failure (people, systems, suppliers) and propose mitigation.
Inputs (paste and fill):
- Context: [ ]
- Key dependencies: [ ]
- Current backups: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- SPOF list
- Impact assessment
- Mitigation options
- Priority order
Finish with a short QA checklist tailored to this output."
239,Risk,"Title: Fraud risk assessment (ops)
Role: Risk/Finance Ops
Task: Assess fraud risks in a workflow and propose controls.
Inputs (paste and fill):
- Workflow description (paste): [ ]
- Payment/refund elements: [ ]
- Known incidents: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Fraud risks
- Controls
- Monitoring signals
- Escalation workflow
Finish with a short QA checklist tailored to this output."
